Name,ISIN,Symbol,Market,Currency,Open Price,High Price,low Price,last Price,last Trade MIC Time,Time Zone,Volume,Turnover,Closing Price,Closing Price DateTime
28 Jan 2024,,,,,,,,,,,,,,
All datapoints provided as of end of last active trading day.,,,,,,,,,,,,,,
CABKA DSC2 TS,NL00150002R5,DSC2S,Euronext Amsterdam,EUR,-,-,-,-,-,CET,-,-,0.01,26/01/2024
CABKA EUR 12W,NL00150000U3,DSCW2,Euronext Amsterdam,EUR,0.001,0.001,0.001,0.001,24/01/2024 11:17,CET,1,-,0.001,26/01/2024
CABKA EUR 13W,NL00150000V1,DSCW3,Euronext Amsterdam,EUR,0.001,0.02,0.001,0.02,24/01/2024 13:28,CET,3,0.04,0.02,26/01/2024
CADELER,DK0061412772,CADLR,Oslo Børs,NOK,47.50,47.50,46.10,47.00,26/01/2024 16:25,CET,313801,14708480.62,47.00,26/01/2024
CAFOM,FR0010151589,CAFO,Euronext Paris,EUR,9.76,9.80,9.68,9.80,26/01/2024 11:31,CET,295,2882.40,9.80,26/01/2024
CAIRN HOMES PLC,IE00BWY4ZF18,C5H,Euronext Dublin,EUR,1.468,1.47,1.45,1.47,26/01/2024 21:00,IST,912077,1333244.202,1.47,26/01/2024
CAIRO COMMUNICAT,IT0004329733,CAI,Euronext Milan,EUR,1.83,1.83,1.806,1.82,26/01/2024 17:35,CET,208554,378980.054,1.82,26/01/2024
CAIXABANK,ES0140609019,2CABK,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,3.859,26/01/2024
CAIXABANK,ES0140609019,1CABK,Euronext Global Equity Market,EUR,3.75,3.75,3.75,3.75,27/12/2023 13:20,CET,300,1125.00,3.859,26/01/2024
CAIXABANK,ES0140609019,4CABK,EuroTLX,EUR,3.92,3.92,3.92,3.92,04/01/2024 14:44,CET,400,1568.00,3.86,26/01/2024
CALEFFI,IT0003025019,CLF,Euronext Milan,EUR,0.988,1.00,0.982,1.00,26/01/2024 17:09,CET,5446,5418.974,1.00,26/01/2024
CALTAGIRONE,IT0003127930,CALT,Euronext Milan,EUR,4.19,4.32,4.17,4.31,26/01/2024 17:35,CET,22199,94833.86,4.31,26/01/2024
CALTAGIRONE EDIT,IT0001472171,CED,Euronext Milan,EUR,1.00,1.005,1.00,1.005,26/01/2024 17:15,CET,1800,1807.50,1.005,26/01/2024
CAMBI,NO0010078850,CAMBI,Euronext Growth Oslo,NOK,17.60,17.60,17.15,17.30,26/01/2024 16:25,CET,40075,698174.70,17.30,26/01/2024
CAMBODGE NOM.,FR0000079659,CBDG,Euronext Paris,EUR,6550.00,6700.00,6550.00,6700.00,26/01/2024 16:30,CET,2,13250.00,6700.00,26/01/2024
CAMPARI,NL0015435975,2CPR,Trading After Hours,EUR,9.45,9.48,9.45,9.458,26/01/2024 20:29,CET,2354,22253.324,9.454,26/01/2024
CAMPARI,NL0015435975,CPR,Euronext Milan,EUR,9.25,9.508,9.232,9.47,26/01/2024 17:35,CET,10999624,103276485.852,9.47,26/01/2024
CAMPINE,BE0003825420,CAMB,Euronext Brussels,EUR,74.00,76.00,74.00,76.00,26/01/2024 16:30,CET,381,28470.00,76.00,26/01/2024
CANDELA INVEST,BE0974298300,CAND,Euronext Growth Brussels,EUR,3.30,3.30,3.30,3.30,15/12/2023 16:38,CET,4,13.20,3.30,26/01/2024
CAPELLI,FR0012969095,ALCAP,Euronext Growth Paris,EUR,4.63,5.10,4.63,5.10,26/01/2024 15:21,CET,2153,10845.30,5.10,26/01/2024
CAPGEMINI,FR0000125338,CAP,Euronext Paris,EUR,204.60,207.40,203.70,205.90,26/01/2024 17:39,CET,362745,74667205.70,205.90,26/01/2024
CAPGEMINI,FR0000125338,4CAP,EuroTLX,EUR,205.10,205.10,204.70,204.70,26/01/2024 09:46,CET,54,11055.40,206.40,26/01/2024
CAPGEMINI,FR0000125338,2CAP,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,205.90,26/01/2024
CAPSOL TECHNOLOGI,NO0010923121,CAPSL,Euronext Growth Oslo,NOK,12.85,12.85,12.50,12.50,26/01/2024 16:06,CET,5966,74774.00,12.50,26/01/2024
CARASENT,NO0010123060,CARA,Oslo Børs,NOK,11.00,11.00,10.74,10.80,26/01/2024 16:28,CET,24660,266788.50,10.80,26/01/2024
CARBIOS,FR0011648716,ALCRB,Euronext Growth Paris,EUR,23.90,24.00,23.55,23.85,26/01/2024 17:35,CET,14976,355770.50,23.85,26/01/2024
CARE PROPERTY INV.,BE0974273055,CPINV,Euronext Brussels,EUR,12.74,12.82,12.62,12.68,26/01/2024 17:35,CET,27104,344536.08,12.68,26/01/2024
CAREL INDUSTRIES,IT0005331019,CRL,Euronext Milan,EUR,22.20,22.70,22.15,22.65,26/01/2024 17:35,CET,38190,857149.10,22.65,26/01/2024
CARL ZEISS MEDITEC,DE0005313704,4AFX,EuroTLX,EUR,95.58,95.80,95.58,95.80,26/01/2024 13:40,CET,420,40189.80,98.32,26/01/2024
CARL ZEISS MEDITEC,DE0005313704,2AFX,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,98.40,26/01/2024
CARL ZEISS MEDITEC,DE0005313704,1AFX,Euronext Global Equity Market,EUR,99.64,99.64,96.08,96.08,26/01/2024 13:39,CET,331,31909.28,98.40,26/01/2024
CARMAT,FR0010907956,ALCAR,Euronext Growth Paris,EUR,4.15,4.55,4.07,4.45,26/01/2024 17:35,CET,144641,624097.655,4.45,26/01/2024
CARMILA,FR0010828137,CARM,Euronext Paris,EUR,16.28,16.40,16.24,16.40,26/01/2024 17:37,CET,25591,417713.12,16.40,26/01/2024
CARMILA,FR0010828137,2CARM,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,16.40,26/01/2024
CARPINIENNE PART.,FR0000064156,CARP,Euronext Paris,EUR,6.30,6.30,6.30,6.30,21/08/2023 11:30,CET,110,693.00,6.30,26/01/2024
CARREFOUR,FR0000120172,CA,Euronext Paris,EUR,16.055,16.35,16.055,16.15,26/01/2024 17:38,CET,1740150,28159688.03,16.15,26/01/2024
CARREFOUR,FR0000120172,4CA,EuroTLX,EUR,15.925,15.925,15.925,15.925,22/01/2024 10:28,CET,19,302.58,16.24,26/01/2024
CARREFOUR,FR0000120172,2CA,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,16.15,26/01/2024
CASINO GUICHARD,FR0000125585,2CO,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,0.6015,26/01/2024
CASINO GUICHARD,FR0000125585,CO,Euronext Paris,EUR,0.625,0.625,0.592,0.6015,26/01/2024 17:35,CET,633178,382416.2105,0.6015,26/01/2024
CASTA DIVA GROUP,IT0005003782,CDG,Euronext Growth Milan,EUR,1.35,1.42,1.35,1.385,26/01/2024 16:11,CET,56000,78160.00,1.385,26/01/2024
CATANA GROUP,FR0010193052,CATG,Euronext Paris,EUR,5.78,5.80,5.73,5.76,26/01/2024 17:37,CET,51860,299196.17,5.76,26/01/2024
CATERING INTL SCES,FR0000064446,ALCIS,Euronext Growth Paris,EUR,9.50,9.50,9.48,9.50,26/01/2024 16:40,CET,1109,10532.50,9.50,26/01/2024
CATERPILLAR,US1491231015,1CAT,Euronext Global Equity Market,EUR,267.00,267.00,267.00,267.00,24/01/2024 12:10,CET,5,1335.00,278.00,26/01/2024
CATERPILLAR,US1491231015,4CAT,EuroTLX,EUR,265.00,265.00,265.00,265.00,23/01/2024 15:30,CET,4,1060.00,279.00,26/01/2024
CATERPILLAR,US1491231015,2CAT,Trading After Hours,EUR,262.00,263.00,262.00,263.00,21/12/2023 19:10,CET,29,7618.00,278.00,26/01/2024
CATERPILLAR INC,US1491231015,CATR,Euronext Paris,EUR,270.00,270.00,270.00,270.00,25/01/2024 14:59,CET,5,1350.00,270.00,26/01/2024
CBI,FR0014007LW0,ALCBI,Euronext Growth Paris,EUR,0.387,0.387,0.3625,0.3865,26/01/2024 16:39,CET,7962,3025.183,0.3865,26/01/2024
CBI BSA,FR001400D0X2,CBIBS,Euronext Growth Paris,EUR,0.002,0.002,0.002,0.002,12/01/2024 10:41,CET,2,-,0.002,26/01/2024
CBO TERRITORIA,FR0010193979,CBOT,Euronext Paris,EUR,3.64,3.65,3.63,3.65,26/01/2024 17:35,CET,10106,36793.55,3.65,26/01/2024
CBRE H2O,NL0012237614,-,Euronext Expert Market,EUR,-,-,-,-,-,CET,-,-,1.00,26/01/2024
CECONOMY,DE0007257503,1CEC,Euronext Global Equity Market,EUR,2.288,2.288,2.288,2.288,21/12/2023 11:04,CET,2500,5720.00,2.472,26/01/2024
CECONOMY,DE0007257503,4CEC,EuroTLX,EUR,2.394,2.394,2.394,2.394,23/01/2024 15:38,CET,1000,2394.00,2.474,26/01/2024
CECONOMY,DE0007257503,2CEC,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,2.472,26/01/2024
CEGEDIM,FR0000053506,CGM,Euronext Paris,EUR,18.20,18.20,17.20,17.60,26/01/2024 17:37,CET,28019,490237.08,17.60,26/01/2024
CELLECTIS,FR0010425595,ALCLS,Euronext Growth Paris,EUR,2.558,2.654,2.508,2.65,26/01/2024 17:35,CET,100791,260813.902,2.65,26/01/2024
CELLULARLINE,IT0005244618,CELL,Euronext Milan,EUR,2.53,2.56,2.50,2.54,26/01/2024 17:18,CET,435843,1025578.12,2.54,26/01/2024
CELYAD ONCOLOGY,BE0974260896,CYAD,"Euronext Brussels, Paris",EUR,0.371,0.47,0.37,0.449,26/01/2024 17:28,CET,275453,116319.124,0.449,26/01/2024
CEMBRE,IT0001128047,CMB,Euronext Milan,EUR,39.70,41.70,39.70,40.80,26/01/2024 17:35,CET,30894,1249435.30,40.80,26/01/2024
CEMENTIR HOLDING,NL0013995087,CEM,Euronext Milan,EUR,9.89,10.08,9.89,9.96,26/01/2024 17:35,CET,111262,1111780.54,9.96,26/01/2024
CENERGY,BE0974303357,CENER,Euronext Brussels,EUR,7.43,7.43,7.31,7.40,26/01/2024 16:05,CET,1016,7464.03,7.40,26/01/2024
CENTENE,US15135B1017,4CNC,EuroTLX,EUR,68.90,68.90,68.90,68.90,06/12/2023 16:49,CET,2,137.80,67.50,26/01/2024
CENTENE,US15135B1017,1CNC,Euronext Global Equity Market,EUR,66.05,66.05,65.60,65.60,29/11/2023 17:15,CET,304,20010.80,67.50,26/01/2024
CENTENE,US15135B1017,2CNC,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,67.50,26/01/2024
CERINNOV GROUP,FR0013178712,ALPCV,Euronext Growth Paris,EUR,2.73,2.76,2.55,2.62,26/01/2024 17:35,CET,5681,15034.32,2.62,26/01/2024
CFE,BE0003883031,CFEB,Euronext Brussels,EUR,7.63,7.80,7.63,7.70,26/01/2024 17:35,CET,3562,27614.89,7.70,26/01/2024
CFI,FR0000037475,CFI,Euronext Paris,EUR,0.60,0.60,0.60,0.60,23/01/2024 11:30,CET,2000,1200.00,0.60,26/01/2024
CFM INDOSUEZWEALTH,MC0010000826,MLCFM,Euronext Access Paris,EUR,1000.00,1000.00,1000.00,1000.00,18/01/2024 16:30,CET,1,1000.00,1000.00,26/01/2024
CGG,FR0013181864,2CGG,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,0.4632,26/01/2024
CGG,FR0013181864,CGG,Euronext Paris,EUR,0.4704,0.4708,0.4594,0.4632,26/01/2024 17:35,CET,5921574,2754245.3708,0.4632,26/01/2024
CH.FER DEPARTEMENT,FR0000037871,MLCFD,Euronext Access Paris,EUR,680.00,680.00,680.00,680.00,22/12/2023 16:30,CET,2,1360.00,680.00,26/01/2024
CH.FER VAR GARD N.,FR0000051567,MLCVG,Euronext Access Paris,EUR,6350.00,6350.00,6350.00,6350.00,30/11/2023 11:30,CET,1,6350.00,6350.00,26/01/2024
CHARB BONNIER,BE0010381029,-,Euronext Expert Market,EUR,94.50,94.50,94.50,94.50,08/09/2020 11:30,CET,19,1795.50,94.50,26/01/2024
CHARGEURS,FR0000130692,CRI,Euronext Paris,EUR,11.84,11.90,11.84,11.88,26/01/2024 17:35,CET,47775,567109.58,11.88,26/01/2024
CHARTER COMM,US16119P1084,4CHTR,EuroTLX,EUR,366.15,366.15,366.15,366.15,21/11/2023 16:30,CET,1,366.15,346.65,26/01/2024
CHARTER COMM,US16119P1084,2CHTR,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,346.75,26/01/2024
CHARTER COMM,US16119P1084,1CHTR,Euronext Global Equity Market,EUR,337.60,337.60,337.60,337.60,07/12/2023 15:18,CET,34,11478.40,346.75,26/01/2024
CHARWOOD ENERGY,FR001400AJ60,ALCWE,Euronext Growth Paris,EUR,4.03,4.04,4.03,4.04,26/01/2024 14:59,CET,1017,4103.04,4.04,26/01/2024
CHAUSSERIA,FR0000060907,CHSR,Euronext Paris,EUR,8.00,8.00,8.00,8.00,08/01/2024 11:30,CET,55,440.00,8.00,26/01/2024
CHEOPS TECHNOLOGY,FR0010447086,MLCHE,Euronext Access Paris,EUR,65.00,65.00,65.00,65.00,18/01/2024 11:30,CET,1,65.00,65.00,26/01/2024
CHEVRON,US1667641005,1CVX,Euronext Global Equity Market,EUR,136.64,136.64,136.64,136.64,26/01/2024 11:13,CET,18,2459.52,136.06,26/01/2024
CHEVRON,US1667641005,4CVX,EuroTLX,EUR,130.46,130.46,130.46,130.46,22/01/2024 13:35,CET,25,3261.50,136.06,26/01/2024
CHEVRON,US1667641005,2CVX,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,136.06,26/01/2024
CHL,IT0001446613,CHL,Euronext Milan,EUR,0.0046,0.0046,0.0045,0.0046,06/12/2019 00:00,CET,5666511,25730.9106,0.0045,26/01/2024
CHOICE,BE0974370026,MLTV,Euronext Access Brussels,EUR,1.49,1.49,1.49,1.49,30/05/2023 16:30,CET,2640,3933.60,1.49,26/01/2024
CHRISTIAN DIOR,FR0000130403,CDI,Euronext Paris,EUR,699.00,744.00,699.00,735.00,26/01/2024 17:35,CET,17544,12683684.50,735.00,26/01/2024
CIA,IT0003389522,CIA,Euronext Milan,EUR,0.042,0.0435,0.042,0.043,26/01/2024 15:08,CET,106050,4487.668,0.043,26/01/2024
CIBIX,BE0003706208,-,Euronext Expert Market,EUR,-,-,-,-,-,CET,-,-,29.80,26/01/2024
CIBOX INTER A CTIV,FR0000054322,ALCBX,Euronext Growth Paris,EUR,0.015,0.0189,0.015,0.017,26/01/2024 17:35,CET,1641059,28517.6463,0.017,26/01/2024
CIE BOIS SAUVAGE,BE0003592038,COMB,Euronext Brussels,EUR,268.00,269.00,267.00,267.00,26/01/2024 17:35,CET,211,56534.00,267.00,26/01/2024
CIE DU MONT BLANC,FR0000060428,MLCMB,Euronext Access Paris,EUR,129.00,129.00,129.00,129.00,26/01/2024 16:30,CET,9,1161.00,129.00,26/01/2024
Cie HET ZOUTE,BE0027840017,-,Euronext Expert Market,EUR,5700.00,5700.00,5700.00,5700.00,03/10/2023 11:30,CET,1,5700.00,5700.00,26/01/2024
CIENA,US1717793095,4CIEN,EuroTLX,EUR,39.90,39.90,39.90,39.90,28/12/2023 16:49,CET,10,399.00,47.80,26/01/2024
CIENA,US1717793095,1CIEN,Euronext Global Equity Market,EUR,40.90,41.20,40.90,41.20,28/11/2023 16:55,CET,567,23312.00,47.80,26/01/2024
CIENA,US1717793095,2CIEN,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,47.80,26/01/2024
CIOA,FR0012384907,MLCIO,Euronext Access Paris,EUR,0.50,0.50,0.50,0.50,11/09/2023 17:29,CET,13457,6728.50,0.50,26/01/2024
CIR,IT0000070786,CIR,Euronext Milan,EUR,0.42,0.424,0.4185,0.4225,26/01/2024 17:35,CET,235378,99343.1715,0.4225,26/01/2024
CIRCA GROUP,NO0010917594,CIRCA,Euronext Growth Oslo,NOK,3.37,3.60,3.37,3.60,26/01/2024 14:14,CET,99053,348094.70,3.60,26/01/2024
CIRCIO HOLDING,NO0013033795,CRNA,Oslo Børs,NOK,6.799,6.799,6.401,6.432,26/01/2024 16:25,CET,30403,198972.517,6.432,26/01/2024
CIRCLE,IT0005344996,CIRC,Euronext Growth Milan,EUR,6.45,6.60,6.45,6.60,26/01/2024 17:35,CET,3630,23628.00,6.60,26/01/2024
CISCO SYSTEMS,US17275R1023,1CSCO,Euronext Global Equity Market,EUR,48.40,48.40,48.39,48.39,26/01/2024 14:52,CET,30,1451.80,48.165,26/01/2024
CISCO SYSTEMS,US17275R1023,4CSCO,EuroTLX,EUR,48.28,48.28,48.28,48.28,26/01/2024 11:33,CET,4,193.12,48.155,26/01/2024
CISCO SYSTEMS,US17275R1023,2CSCO,Trading After Hours,EUR,48.39,48.39,48.39,48.39,25/01/2024 18:39,CET,4,193.56,48.165,26/01/2024
CITIGROUP,US1729674242,2C,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,49.54,26/01/2024
CITIGROUP,US1729674242,1C,Euronext Global Equity Market,EUR,49.60,49.62,49.60,49.62,26/01/2024 16:19,CET,2000,99233.64,49.54,26/01/2024
CITIGROUP,US1729674242,4C,EuroTLX,EUR,49.56,49.56,49.36,49.36,26/01/2024 14:30,CET,423,20883.88,49.52,26/01/2024
CIVITANAVI SYSTEMS,IT0005466153,CNS,Euronext Milan,EUR,4.20,4.20,4.18,4.19,26/01/2024 17:29,CET,8540,35743.20,4.19,26/01/2024
CKV,BE0021556221,-,Euronext Expert Market,EUR,51.47,51.47,51.47,51.47,13/10/2015 11:30,CET,253,13021.91,51.50,26/01/2024
CLABO,IT0005091324,CLABO,Euronext Growth Milan,EUR,2.73,2.74,2.66,2.72,26/01/2024 17:35,CET,51000,138070.00,2.72,26/01/2024
CLARANOVA,FR0013426004,CLA,Euronext Paris,EUR,2.29,2.31,2.215,2.215,26/01/2024 17:35,CET,139173,313141.165,2.215,26/01/2024
CLARIANE,FR0010386334,2CLARI,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,2.368,26/01/2024
CLARIANE,FR0010386334,CLARI,Euronext Paris,EUR,2.294,2.386,2.212,2.368,26/01/2024 17:35,CET,708923,1640106.77,2.368,26/01/2024
CLASQUIN,FR0004152882,ALCLA,Euronext Growth Paris,EUR,124.50,125.50,124.50,125.50,26/01/2024 17:35,CET,1486,185534.50,125.50,26/01/2024
CLASS EDITORI,IT0005117848,CLE,Euronext Milan,EUR,0.0792,0.0804,0.0752,0.0762,26/01/2024 17:35,CET,612764,47094.0268,0.0762,26/01/2024
CLEAN SEAS SEAFOOD,AU000000CSS3,CSS,Euronext Growth Oslo,NOK,2.52,2.52,2.52,2.52,04/01/2024 14:24,CET,100,252.00,2.52,26/01/2024
CLEANBNB,IT0005377277,CBB,Euronext Growth Milan,EUR,1.22,1.22,1.20,1.205,26/01/2024 17:35,CET,18400,22236.00,1.205,26/01/2024
CLEVELAND-CLIFFS,US1858991011,4CVA,EuroTLX,EUR,-,-,-,15.10,07/09/2023 00:00,CET,-,-,17.036,26/01/2024
CLEVELAND-CLIFFS,US1858991011,2CVA,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,17.044,26/01/2024
CLEVELAND-CLIFFS,US1858991011,1CVA,Euronext Global Equity Market,EUR,-,-,-,-,-,CET,-,-,17.044,26/01/2024
CLOUDBERRY CLEAN,NO0010876642,CLOUD,Oslo Børs,NOK,10.00,10.00,9.79,9.86,26/01/2024 16:25,CET,121190,1191370.04,9.86,26/01/2024
CLOUDIA RESEARCH,IT0005577090,AGAIN,Euronext Growth Milan,EUR,4.99,5.20,4.90,5.04,26/01/2024 17:29,CET,13000,65240.00,4.96,26/01/2024
CM.COM,NL0012747059,CMCOM,Euronext Amsterdam,EUR,8.00,8.04,7.87,7.94,26/01/2024 17:35,CET,31942,253761.44,7.94,26/01/2024
CMG CLEANTECH,FR0013406881,MLCMG,Euronext Access Paris,EUR,2.16,2.16,2.16,2.16,06/12/2023 11:30,CET,310,669.60,2.16,26/01/2024
CNH INDUSTRIAL,NL0010545661,1CNHI,Euronext Global Equity Market,EUR,10.99,11.11,10.89,11.015,26/01/2024 17:39,CET,240692,2650238.54,11.015,26/01/2024
CNH INDUSTRIAL,NL0010545661,2CNHI,Trading After Hours,EUR,10.91,10.91,10.91,10.91,26/01/2024 18:48,CET,100,1091.00,10.91,26/01/2024
CNOVA,NL0010949392,CNV,Euronext Paris,EUR,1.80,1.80,1.75,1.75,26/01/2024 13:17,CET,51,89.30,1.75,26/01/2024
CO.BR.HA,BE0003519270,COBH,Euronext Growth Brussels,EUR,2000.00,2000.00,2000.00,2000.00,26/01/2024 17:13,CET,3,6000.00,2000.00,26/01/2024
Coca-ColaEuropacif,GB00BDCPN049,CCEP,Euronext Amsterdam,EUR,62.90,63.50,62.60,62.90,26/01/2024 17:35,CET,15161,955710.80,62.90,26/01/2024
CODELAB CAPITAL,NO0010895667,CODE,Euronext Growth Oslo,NOK,0.46,0.461,0.30,0.30,26/01/2024 16:25,CET,196483,90158.353,0.30,26/01/2024
COEUR MINING,US1921085049,2CDE,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,2.504,26/01/2024
COEUR MINING,US1921085049,1CDE,Euronext Global Equity Market,EUR,2.584,2.584,2.584,2.584,26/01/2024 12:21,CET,800,2067.20,2.504,26/01/2024
COEUR MINING,US1921085049,4CDE,EuroTLX,EUR,2.71,2.71,2.71,2.71,29/11/2023 15:36,CET,600,1626.00,2.534,26/01/2024
COFACE,FR0010667147,2COFA,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,12.54,26/01/2024
COFACE,FR0010667147,COFA,Euronext Paris,EUR,12.41,12.60,12.35,12.54,26/01/2024 17:35,CET,118080,1479067.54,12.54,26/01/2024
COFIDUR,FR0013257409,ALCOF,Euronext Growth Paris,EUR,312.00,320.00,312.00,318.00,26/01/2024 17:27,CET,51,16214.00,318.00,26/01/2024
"COFINA,SGPS",PTCFN0AE0003,CFN,Euronext Lisbon,EUR,0.384,0.384,0.38,0.382,26/01/2024 19:59,BST,41033,15640.35,0.382,26/01/2024
COFINIMMO,BE0003593044,COFB,Euronext Brussels,EUR,65.85,66.65,65.25,66.00,26/01/2024 17:36,CET,82715,5448311.05,66.00,26/01/2024
COFINIMMO,BE0003593044,2COFB,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,66.00,26/01/2024
COFLE,IT0005465619,CFL,Euronext Growth Milan,EUR,8.00,8.25,7.80,7.90,26/01/2024 16:08,CET,5119,40562.50,7.90,26/01/2024
COGELEC,FR0013335742,ALLEC,Euronext Growth Paris,EUR,8.20,8.20,8.10,8.10,26/01/2024 16:32,CET,103,834.40,8.10,26/01/2024
COGRA,FR0011071570,ALCOG,Euronext Growth Paris,EUR,10.00,10.04,9.92,9.92,26/01/2024 17:35,CET,11947,119081.86,9.92,26/01/2024
COHERIS,FR0004031763,COH,Euronext Paris,EUR,5.30,5.40,5.30,5.40,26/01/2024 17:23,CET,1314,7058.10,5.40,26/01/2024
COIL,BE0160342011,ALCOI,Euronext Growth Paris,EUR,4.86,4.86,4.66,4.84,26/01/2024 17:19,CET,1170,5581.30,4.84,26/01/2024
COINBASE GLOBAL,US19260Q1076,1COIN,Euronext Global Equity Market,EUR,114.26,117.26,112.30,115.68,26/01/2024 17:35,CET,4328,497985.88,115.68,26/01/2024
COINBASE GLOBAL,US19260Q1076,2COIN,Trading After Hours,EUR,111.70,111.70,111.70,111.70,25/01/2024 18:00,CET,2,223.40,115.68,26/01/2024
COINBASE GLOBAL,US19260Q1076,4COIN,EuroTLX,EUR,113.48,116.72,113.48,115.48,26/01/2024 17:25,CET,228,26445.48,115.48,26/01/2024
COLGATE-PALMOLIVE,US1941621039,4CL,EuroTLX,EUR,75.30,75.30,75.30,75.30,26/01/2024 11:09,CET,25,1882.50,76.35,26/01/2024
COLGATE-PALMOLIVE,US1941621039,2CL,Trading After Hours,EUR,71.65,71.65,71.65,71.65,22/12/2023 18:20,CET,10,716.50,76.40,26/01/2024
COLGATE-PALMOLIVE,US1941621039,1CL,Euronext Global Equity Market,EUR,75.65,75.65,72.50,72.50,26/01/2024 15:20,CET,53,3851.95,76.40,26/01/2024
COLIPAYS,FR0010959684,MLCLP,Euronext Access Paris,EUR,2.38,2.38,2.38,2.38,22/01/2024 11:30,CET,100,238.00,2.38,26/01/2024
COLRUYT,BE0974256852,COLR,Euronext Brussels,EUR,42.00,42.25,41.77,41.79,26/01/2024 17:35,CET,60023,2512302.83,41.79,26/01/2024
COMAL,IT0005428971,CML,Euronext Growth Milan,EUR,3.56,3.87,3.56,3.70,26/01/2024 17:37,CET,421000,1568150.00,3.70,26/01/2024
COMCAST,US20030N1019,4CMCSA,EuroTLX,EUR,39.25,39.25,39.25,39.25,05/01/2024 10:06,CET,220,8635.00,42.37,26/01/2024
COMCAST,US20030N1019,2CMCSA,Trading After Hours,EUR,42.39,42.39,42.39,42.39,26/01/2024 18:01,CET,10,423.90,42.39,26/01/2024
COMCAST,US20030N1019,1CMCSA,Euronext Global Equity Market,EUR,42.07,42.07,42.07,42.07,25/01/2024 16:53,CET,10,420.70,42.37,26/01/2024
COMER INDUSTRIES,IT0005246191,COM,Euronext Milan,EUR,26.90,27.40,26.30,26.90,26/01/2024 17:35,CET,11050,296432.20,26.90,26/01/2024
COMMERCIALE BELGE,BE0013068706,-,Euronext Expert Market,EUR,680.00,680.00,680.00,680.00,09/07/2019 11:30,CET,10,6800.00,680.00,26/01/2024
COMMERZBANK,DE000CBK1001,2CBK,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,10.73,26/01/2024
COMMERZBANK,DE000CBK1001,4CBK,EuroTLX,EUR,10.72,10.72,10.72,10.72,24/01/2024 11:30,CET,20,214.40,10.735,26/01/2024
COMMERZBANK,DE000CBK1001,1CBK,Euronext Global Equity Market,EUR,10.745,10.745,10.745,10.745,26/01/2024 13:37,CET,67,719.915,10.73,26/01/2024
COMPAGNIA  CARAIBI,IT0005453235,TIME,Euronext Growth Milan,EUR,1.835,1.845,1.785,1.845,26/01/2024 16:11,CET,3755,6897.415,1.845,26/01/2024
COMPAGNIE ODET,FR0000062234,ODET,Euronext Paris,EUR,1476.00,1490.00,1458.00,1474.00,26/01/2024 17:36,CET,415,613082.00,1474.00,26/01/2024
CONAFI,IT0004105653,CNF,Euronext Milan,EUR,0.261,0.267,0.261,0.267,25/01/2024 15:55,CET,3010,791.67,0.267,26/01/2024
CONDOR TECHNOLOG,BE6252013725,MLMFI,Euronext Access Paris,EUR,13.90,13.90,13.90,13.90,26/01/2024 14:12,CET,3533,49108.70,13.90,26/01/2024
CONDURIL,PTCDU0AE0003,CDU,Euronext Access Lisbon,EUR,21.40,21.40,21.40,21.40,22/01/2024 21:30,BST,1130,24182.00,21.40,26/01/2024
CONFINVEST,IT0005379604,CFV,Euronext Growth Milan,EUR,1.47,1.48,1.45,1.45,26/01/2024 17:22,CET,7000,10270.00,1.46,26/01/2024
CONOCOPHILLIPS,US20825C1045,1COP,Euronext Global Equity Market,EUR,100.84,100.84,100.84,100.84,23/01/2024 16:25,CET,6,605.04,102.24,26/01/2024
CONOCOPHILLIPS,US20825C1045,2COP,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,102.24,26/01/2024
CONOCOPHILLIPS,US20825C1045,4COP,EuroTLX,EUR,105.78,105.78,105.78,105.78,30/11/2023 14:50,CET,5,528.90,102.24,26/01/2024
CONSOLIDATED EDIS,US2091151041,4ED,EuroTLX,EUR,83.40,83.40,83.40,83.40,12/01/2024 15:55,CET,12,1000.80,82.60,26/01/2024
CONSOLIDATED EDIS,US2091151041,2ED,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,82.70,26/01/2024
CONSOLIDATED EDIS,US2091151041,1ED,Euronext Global Equity Market,EUR,-,-,-,-,-,CET,-,-,82.70,26/01/2024
